Time,PWM,T boiler (C),T stillhead(C),T stillhead target (C),jar #,amount collected
Thu 11 Jan 2024 09:10:15 AM PST,9.791,85.250,63.250,70,5,
Thu 11 Jan 2024 09:10:25 AM PST,14.041,85.250,61.187,70,5,
Thu 11 Jan 2024 09:10:35 AM PST,19.041,85.187,59.312,70,5,
Thu 11 Jan 2024 09:10:45 AM PST,24.478,85.125,57.562,70,5,
Thu 11 Jan 2024 09:10:55 AM PST,30.374,85.062,56.375,70,5,
Thu 11 Jan 2024 09:11:05 AM PST,36.102,85.000,55.250,70,5,
Thu 11 Jan 2024 09:11:15 AM PST,42.143,84.937,54.375,70,5,
Thu 11 Jan 2024 09:11:25 AM PST,48.226,84.937,54.062,70,5,
Thu 11 Jan 2024 09:11:35 AM PST,53.851,84.875,53.812,70,5,
Thu 11 Jan 2024 09:11:45 AM PST,59.497,84.812,53.375,70,5,
Thu 11 Jan 2024 09:11:55 AM PST,65.475,84.812,52.937,70,5,
Thu 11 Jan 2024 09:12:05 AM PST,71.600,84.812,58.125,70,5,
Thu 11 Jan 2024 09:12:15 AM PST,70.370,84.812,64.125,70,5,
Thu 11 Jan 2024 09:12:25 AM PST,66.328,84.812,67.312,70,5,
Thu 11 Jan 2024 09:12:35 AM PST,64.037,84.812,68.625,70,5,
Thu 11 Jan 2024 09:12:45 AM PST,63.182,84.875,69.250,70,5,
Thu 11 Jan 2024 09:12:55 AM PST,62.807,84.875,69.625,70,5,
Thu 11 Jan 2024 09:13:05 AM PST,62.557,84.875,69.812,70,5,
Thu 11 Jan 2024 09:13:15 AM PST,62.432,84.875,70.062,70,5,
Thu 11 Jan 2024 09:13:25 AM PST,62.162,84.937,70.250,70,5,
Thu 11 Jan 2024 09:13:35 AM PST,61.891,84.937,70.437,70,5,
Thu 11 Jan 2024 09:13:45 AM PST,61.559,85.000,70.500,70,5,
Thu 11 Jan 2024 09:13:55 AM PST,61.330,85.000,70.625,70,5,
Thu 11 Jan 2024 09:14:05 AM PST,60.997,85.000,70.687,70,5,
Thu 11 Jan 2024 09:14:15 AM PST,60.706,85.062,70.750,70,5,
Thu 11 Jan 2024 09:14:25 AM PST,60.393,85.062,70.812,70,5,
Thu 11 Jan 2024 09:14:35 AM PST,60.061,85.062,70.812,70,5,
Thu 11 Jan 2024 09:14:45 AM PST,59.791,85.125,70.875,70,5,
Thu 11 Jan 2024 09:14:55 AM PST,59.437,85.125,70.937,70,5,
Thu 11 Jan 2024 09:15:05 AM PST,59.063,85.187,71.000,70,5,
Thu 11 Jan 2024 09:15:15 AM PST,58.667,85.187,71.000,70,5,
Thu 11 Jan 2024 09:15:25 AM PST,58.334,85.187,71.000,70,5,
Thu 11 Jan 2024 09:15:35 AM PST,58.001,85.250,71.062,70,5,
Thu 11 Jan 2024 09:15:45 AM PST,57.585,85.250,71.125,70,5,
Thu 11 Jan 2024 09:15:55 AM PST,57.147,85.250,71.125,70,5,
Thu 11 Jan 2024 09:16:05 AM PST,56.772,85.250,71.125,70,5,
Thu 11 Jan 2024 09:16:15 AM PST,56.397,85.250,71.187,70,5,
Thu 11 Jan 2024 09:16:25 AM PST,55.940,85.250,71.187,70,5,
Thu 11 Jan 2024 09:16:35 AM PST,55.545,85.312,71.250,70,5,
Thu 11 Jan 2024 09:16:45 AM PST,55.066,85.312,71.250,70,5,
Thu 11 Jan 2024 09:16:55 AM PST,54.650,85.312,71.250,70,5,
Thu 11 Jan 2024 09:17:05 AM PST,54.234,85.375,71.250,70,5,
Thu 11 Jan 2024 09:17:15 AM PST,53.818,85.312,71.312,70,5,
Thu 11 Jan 2024 09:17:25 AM PST,53.319,85.312,71.312,70,5,
Thu 11 Jan 2024 09:17:35 AM PST,52.882,85.312,71.375,70,5,
Thu 11 Jan 2024 09:17:45 AM PST,52.361,85.375,71.375,70,5,
Thu 11 Jan 2024 09:17:55 AM PST,51.903,85.312,71.375,70,5,
Thu 11 Jan 2024 09:18:05 AM PST,51.445,85.375,71.375,70,5,
Thu 11 Jan 2024 09:18:15 AM PST,50.987,85.375,71.375,70,5,
Thu 11 Jan 2024 09:18:25 AM PST,50.529,85.375,71.375,70,5,
Thu 11 Jan 2024 09:18:35 AM PST,50.071,85.375,71.375,70,5,
Thu 11 Jan 2024 09:18:45 AM PST,49.613,85.375,71.375,70,5,
Thu 11 Jan 2024 09:18:55 AM PST,49.155,85.375,71.437,70,5,
Thu 11 Jan 2024 09:19:05 AM PST,48.614,85.375,71.437,70,5,
Thu 11 Jan 2024 09:19:15 AM PST,48.135,85.375,71.437,70,5,
Thu 11 Jan 2024 09:19:25 AM PST,47.656,85.375,71.437,70,5,
Thu 11 Jan 2024 09:19:35 AM PST,47.177,85.375,71.437,70,5,
Thu 11 Jan 2024 09:19:45 AM PST,46.698,85.375,71.375,70,5,
Thu 11 Jan 2024 09:19:55 AM PST,46.302,85.375,71.437,70,5,
Thu 11 Jan 2024 09:20:05 AM PST,45.761,85.375,71.437,70,5,
Thu 11 Jan 2024 09:20:15 AM PST,45.282,85.375,71.437,70,5,
Thu 11 Jan 2024 09:20:25 AM PST,44.803,85.375,71.437,70,5,
Thu 11 Jan 2024 09:20:35 AM PST,44.324,85.375,71.375,70,5,
Thu 11 Jan 2024 09:20:45 AM PST,43.928,85.375,71.375,70,5,
Thu 11 Jan 2024 09:20:55 AM PST,43.470,85.375,71.375,70,5,
Thu 11 Jan 2024 09:21:05 AM PST,43.012,85.375,71.375,70,5,
Thu 11 Jan 2024 09:21:15 AM PST,42.554,85.312,71.375,70,5,
Thu 11 Jan 2024 09:21:25 AM PST,42.096,85.312,71.375,70,5,
Thu 11 Jan 2024 09:21:35 AM PST,41.638,85.312,71.375,70,5,
Thu 11 Jan 2024 09:21:45 AM PST,41.180,85.312,71.375,70,5,
Thu 11 Jan 2024 09:21:55 AM PST,40.722,85.312,71.312,70,5,
Thu 11 Jan 2024 09:22:05 AM PST,40.348,85.312,71.312,70,5,
Thu 11 Jan 2024 09:22:15 AM PST,39.911,85.312,71.312,70,5,
Thu 11 Jan 2024 09:22:25 AM PST,39.474,85.312,71.312,70,5,
Thu 11 Jan 2024 09:22:35 AM PST,39.037,85.312,71.250,70,5,
Thu 11 Jan 2024 09:22:45 AM PST,38.683,85.312,71.187,70,5,
Thu 11 Jan 2024 09:22:55 AM PST,38.351,85.312,71.125,70,5,
Thu 11 Jan 2024 09:23:05 AM PST,38.038,85.312,71.000,70,5,
Thu 11 Jan 2024 09:23:15 AM PST,37.830,85.250,70.937,70,5,
Thu 11 Jan 2024 09:23:25 AM PST,37.581,85.250,70.937,70,5,
Thu 11 Jan 2024 09:23:35 AM PST,37.269,85.250,70.875,70,5,
Thu 11 Jan 2024 09:23:45 AM PST,37.040,85.250,70.687,70,5,
Thu 11 Jan 2024 09:23:55 AM PST,36.999,85.250,70.125,70,5,
Thu 11 Jan 2024 09:24:05 AM PST,37.520,85.250,69.062,70,5,
Thu 11 Jan 2024 09:24:15 AM PST,38.895,85.187,69.312,70,5,
Thu 11 Jan 2024 09:24:25 AM PST,38.874,85.187,69.687,70,5,
Thu 11 Jan 2024 09:24:35 AM PST,38.603,85.187,69.812,70,5,
Thu 11 Jan 2024 09:24:45 AM PST,38.540,85.187,69.625,70,5,
Thu 11 Jan 2024 09:24:55 AM PST,38.852,85.187,69.687,70,5,
Thu 11 Jan 2024 09:25:05 AM PST,38.894,85.125,69.812,70,5,
Thu 11 Jan 2024 09:25:15 AM PST,38.831,85.187,69.875,70,5,
Thu 11 Jan 2024 09:25:25 AM PST,38.809,85.187,70.000,70,5,
Thu 11 Jan 2024 09:25:35 AM PST,38.684,85.125,70.062,70,5,
Thu 11 Jan 2024 09:25:45 AM PST,38.602,85.187,70.000,70,5,
Thu 11 Jan 2024 09:25:55 AM PST,38.664,85.125,70.000,70,5,
Thu 11 Jan 2024 09:26:05 AM PST,38.664,85.187,70.000,70,5,
Thu 11 Jan 2024 09:26:15 AM PST,38.664,85.125,70.000,70,5,
Thu 11 Jan 2024 09:26:25 AM PST,38.664,85.125,70.062,70,5,
Thu 11 Jan 2024 09:26:35 AM PST,38.582,85.125,69.875,70,5,
Thu 11 Jan 2024 09:26:45 AM PST,38.810,85.125,69.875,70,5,
Thu 11 Jan 2024 09:26:55 AM PST,38.851,85.125,69.812,70,5,
Thu 11 Jan 2024 09:27:05 AM PST,38.976,85.125,69.812,70,5,
Thu 11 Jan 2024 09:27:15 AM PST,39.038,85.125,69.875,70,5,
Thu 11 Jan 2024 09:27:25 AM PST,39.016,85.125,69.937,70,5,
Thu 11 Jan 2024 09:27:35 AM PST,38.975,85.125,70.000,70,5,
Thu 11 Jan 2024 09:27:45 AM PST,38.912,85.062,70.125,70,5,
Thu 11 Jan 2024 09:27:55 AM PST,38.746,85.125,70.187,70,5,
Thu 11 Jan 2024 09:28:05 AM PST,38.622,85.125,69.937,70,5,
Thu 11 Jan 2024 09:28:15 AM PST,38.893,85.125,69.125,70,5,
Thu 11 Jan 2024 09:28:25 AM PST,39.996,85.062,69.125,70,5,
Thu 11 Jan 2024 09:28:35 AM PST,40.287,85.125,69.437,70,5,
Thu 11 Jan 2024 09:28:45 AM PST,40.162,85.125,69.625,70,5,
Thu 11 Jan 2024 09:28:55 AM PST,40.099,85.125,69.750,70,5,
Thu 11 Jan 2024 09:29:05 AM PST,40.057,85.125,69.812,70,5,
Thu 11 Jan 2024 09:29:15 AM PST,40.057,85.062,69.625,70,5,
Thu 11 Jan 2024 09:29:25 AM PST,40.369,85.062,69.687,70,5,
Thu 11 Jan 2024 09:29:35 AM PST,40.411,85.125,70.000,70,5,
Thu 11 Jan 2024 09:29:45 AM PST,40.098,85.125,70.187,70,5,
Thu 11 Jan 2024 09:29:55 AM PST,39.849,85.125,70.312,70,5,
Thu 11 Jan 2024 09:30:05 AM PST,39.620,85.062,70.375,70,5,
Thu 11 Jan 2024 09:30:15 AM PST,39.432,85.125,70.375,70,5,
Thu 11 Jan 2024 09:30:25 AM PST,39.307,85.062,70.312,70,5,
Thu 11 Jan 2024 09:30:35 AM PST,39.266,85.062,70.312,70,5,
Thu 11 Jan 2024 09:30:45 AM PST,39.162,85.125,70.375,70,5,
Thu 11 Jan 2024 09:30:55 AM PST,38.974,85.125,70.437,70,5,
Thu 11 Jan 2024 09:31:05 AM PST,38.767,85.062,70.437,70,5,
Thu 11 Jan 2024 09:31:15 AM PST,38.622,85.062,70.437,70,5,
Thu 11 Jan 2024 09:31:25 AM PST,38.477,85.125,70.187,70,5,
Thu 11 Jan 2024 09:31:35 AM PST,38.665,85.062,69.437,70,5,
Thu 11 Jan 2024 09:31:45 AM PST,39.602,85.125,69.062,70,6,0
Thu 11 Jan 2024 09:31:55 AM PST,40.289,85.125,69.437,70,6,
Thu 11 Jan 2024 09:32:05 AM PST,40.101,85.125,69.687,70,6,
Thu 11 Jan 2024 09:32:15 AM PST,39.955,85.125,69.812,70,6,
Thu 11 Jan 2024 09:32:25 AM PST,39.892,85.125,70.062,70,6,
Thu 11 Jan 2024 09:32:35 AM PST,39.622,85.125,70.000,70,6,
Thu 11 Jan 2024 09:32:45 AM PST,39.684,85.062,70.062,70,6,
Thu 11 Jan 2024 09:32:55 AM PST,39.602,85.062,70.125,70,6,
Thu 11 Jan 2024 09:33:05 AM PST,39.498,85.125,70.187,70,6,
Thu 11 Jan 2024 09:33:15 AM PST,39.374,85.125,70.187,70,6,
Thu 11 Jan 2024 09:33:25 AM PST,39.312,85.125,70.125,70,6,
Thu 11 Jan 2024 09:33:35 AM PST,39.333,85.125,70.312,70,6,
Thu 11 Jan 2024 09:33:45 AM PST,39.042,85.125,70.437,70,6,
Thu 11 Jan 2024 09:33:55 AM PST,38.772,85.125,70.437,70,6,
Thu 11 Jan 2024 09:34:05 AM PST,38.627,85.125,70.562,70,6,
Thu 11 Jan 2024 09:34:15 AM PST,38.315,85.125,70.437,70,6,
Thu 11 Jan 2024 09:34:25 AM PST,38.295,85.125,70.437,70,6,
Thu 11 Jan 2024 09:34:35 AM PST,38.150,85.125,70.312,70,6,
Thu 11 Jan 2024 09:34:45 AM PST,38.171,85.125,70.250,70,6,
Thu 11 Jan 2024 09:34:55 AM PST,38.150,85.125,70.312,70,6,
Thu 11 Jan 2024 09:35:05 AM PST,37.984,85.125,69.250,70,6,
Thu 11 Jan 2024 09:35:15 AM PST,39.296,85.125,67.812,70,6,
Thu 11 Jan 2024 09:35:25 AM PST,41.463,85.125,68.812,70,6,
Thu 11 Jan 2024 09:35:35 AM PST,40.859,85.125,69.562,70,6,
Thu 11 Jan 2024 09:35:45 AM PST,40.255,85.125,70.000,70,6,
Thu 11 Jan 2024 09:35:55 AM PST,39.817,85.125,70.375,70,6,
Thu 11 Jan 2024 09:36:05 AM PST,39.317,85.125,70.687,70,6,
Thu 11 Jan 2024 09:36:15 AM PST,38.776,85.125,70.875,70,6,
Thu 11 Jan 2024 09:36:25 AM PST,38.297,85.125,70.750,70,6,
Thu 11 Jan 2024 09:36:35 AM PST,38.172,85.187,70.500,70,6,
Thu 11 Jan 2024 09:36:45 AM PST,38.256,85.187,70.375,70,6,
Thu 11 Jan 2024 09:36:55 AM PST,38.256,85.187,70.187,70,6,
Thu 11 Jan 2024 09:37:05 AM PST,38.382,85.187,70.000,70,6,
Thu 11 Jan 2024 09:37:15 AM PST,38.569,85.125,68.875,70,6,
Thu 11 Jan 2024 09:37:25 AM PST,40.069,85.125,68.125,70,6,
Thu 11 Jan 2024 09:37:35 AM PST,41.444,85.187,69.000,70,6,
Thu 11 Jan 2024 09:37:45 AM PST,40.902,85.125,69.562,70,6,
Thu 11 Jan 2024 09:37:55 AM PST,40.486,85.187,70.000,70,6,
Thu 11 Jan 2024 09:38:05 AM PST,40.048,85.187,70.312,70,6,
Thu 11 Jan 2024 09:38:15 AM PST,39.632,85.187,70.562,70,6,
Thu 11 Jan 2024 09:38:25 AM PST,39.195,85.187,70.687,70,6,
Thu 11 Jan 2024 09:38:35 AM PST,38.841,85.187,70.687,70,6,
Thu 11 Jan 2024 09:38:45 AM PST,38.612,85.187,70.562,70,6,
Thu 11 Jan 2024 09:38:55 AM PST,38.550,85.187,70.562,70,6,
Thu 11 Jan 2024 09:39:05 AM PST,38.363,85.187,69.937,70,6,
Thu 11 Jan 2024 09:39:15 AM PST,39.009,85.187,69.937,70,6,
Thu 11 Jan 2024 09:39:25 AM PST,39.030,85.250,70.187,70,6,
Thu 11 Jan 2024 09:39:35 AM PST,38.718,85.187,70.312,70,6,
Thu 11 Jan 2024 09:39:45 AM PST,38.489,85.250,70.187,70,6,
Thu 11 Jan 2024 09:39:55 AM PST,38.552,85.250,69.312,70,6,
Thu 11 Jan 2024 09:40:05 AM PST,39.656,85.250,69.250,70,6,
Thu 11 Jan 2024 09:40:15 AM PST,39.968,85.187,69.875,70,6,
Thu 11 Jan 2024 09:40:25 AM PST,39.384,85.250,70.187,70,6,
Thu 11 Jan 2024 09:40:35 AM PST,39.010,85.250,70.375,70,6,
Thu 11 Jan 2024 09:40:45 AM PST,38.697,85.250,70.437,70,6,
Thu 11 Jan 2024 09:40:55 AM PST,38.490,85.250,70.562,70,6,
Thu 11 Jan 2024 09:41:05 AM PST,38.178,85.312,70.312,70,6,
Thu 11 Jan 2024 09:41:15 AM PST,38.324,85.250,70.125,70,6,
Thu 11 Jan 2024 09:41:25 AM PST,38.470,85.250,69.937,70,6,
Thu 11 Jan 2024 09:41:35 AM PST,38.679,85.312,70.125,70,6,
Thu 11 Jan 2024 09:41:45 AM PST,38.450,85.312,69.937,70,6,
Thu 11 Jan 2024 09:41:55 AM PST,38.659,85.312,69.812,70,6,
Thu 11 Jan 2024 09:42:05 AM PST,38.846,85.250,68.937,70,6,
Thu 11 Jan 2024 09:42:15 AM PST,40.075,85.312,68.187,70,6,
Thu 11 Jan 2024 09:42:25 AM PST,41.429,85.312,68.812,70,6,
Thu 11 Jan 2024 09:42:35 AM PST,41.200,85.312,69.500,70,6,
Thu 11 Jan 2024 09:42:45 AM PST,40.678,85.312,69.875,70,6,
Thu 11 Jan 2024 09:42:55 AM PST,40.344,85.312,70.250,70,6,
Thu 11 Jan 2024 09:43:05 AM PST,39.886,85.312,70.500,70,6,
Thu 11 Jan 2024 09:43:15 AM PST,39.470,85.312,70.625,70,6,
Thu 11 Jan 2024 09:43:25 AM PST,39.137,85.312,70.687,70,6,
Thu 11 Jan 2024 09:43:35 AM PST,38.846,85.312,70.750,70,6,
Thu 11 Jan 2024 09:43:45 AM PST,38.533,85.312,70.625,70,6,
Thu 11 Jan 2024 09:43:55 AM PST,38.450,85.312,70.375,70,6,
Thu 11 Jan 2024 09:44:05 AM PST,38.575,85.312,70.062,70,6,
Thu 11 Jan 2024 09:44:15 AM PST,38.868,85.312,69.687,70,6,
Thu 11 Jan 2024 09:44:25 AM PST,39.347,85.312,69.375,70,6,
Thu 11 Jan 2024 09:44:35 AM PST,39.867,85.312,69.500,70,6,
Thu 11 Jan 2024 09:44:45 AM PST,39.908,85.375,69.812,70,6,
Thu 11 Jan 2024 09:44:55 AM PST,39.658,85.375,69.937,70,6,
Thu 11 Jan 2024 09:45:05 AM PST,39.554,85.312,70.062,70,6,
Thu 11 Jan 2024 09:45:15 AM PST,39.409,85.375,70.250,70,6,
Thu 11 Jan 2024 09:45:25 AM PST,39.138,85.375,70.375,70,6,
Thu 11 Jan 2024 09:45:35 AM PST,38.888,85.375,70.437,70,6,
Thu 11 Jan 2024 09:45:45 AM PST,38.681,85.375,70.562,70,6,
Thu 11 Jan 2024 09:45:55 AM PST,38.369,85.375,70.312,70,6,
Thu 11 Jan 2024 09:46:05 AM PST,38.515,85.375,70.187,70,6,
Thu 11 Jan 2024 09:46:15 AM PST,38.578,85.375,70.187,70,6,
Thu 11 Jan 2024 09:46:25 AM PST,38.516,85.375,69.375,70,6,
Thu 11 Jan 2024 09:46:35 AM PST,39.536,85.375,68.687,70,6,
Thu 11 Jan 2024 09:46:45 AM PST,40.661,85.375,69.125,70,6,
Thu 11 Jan 2024 09:46:55 AM PST,40.514,85.375,69.687,70,6,
Thu 11 Jan 2024 09:47:05 AM PST,40.056,85.375,70.000,70,6,
Thu 11 Jan 2024 09:47:15 AM PST,39.743,85.375,70.250,70,6,
Thu 11 Jan 2024 09:47:25 AM PST,39.410,85.375,70.375,70,6,
Thu 11 Jan 2024 09:47:35 AM PST,39.160,85.437,70.562,70,6,
Thu 11 Jan 2024 09:47:45 AM PST,38.786,85.375,70.625,70,6,
Thu 11 Jan 2024 09:47:55 AM PST,38.515,85.375,70.562,70,6,
Thu 11 Jan 2024 09:48:05 AM PST,38.391,85.437,70.500,70,6,
Thu 11 Jan 2024 09:48:15 AM PST,38.287,85.375,70.500,70,6,
Thu 11 Jan 2024 09:48:25 AM PST,38.121,85.375,70.187,70,6,
Thu 11 Jan 2024 09:48:35 AM PST,38.372,85.375,69.875,70,6,
Thu 11 Jan 2024 09:48:45 AM PST,38.725,85.437,69.500,70,6,
Thu 11 Jan 2024 09:48:55 AM PST,39.266,85.437,68.937,70,6,
Thu 11 Jan 2024 09:49:05 AM PST,40.183,85.375,69.312,70,6,
Thu 11 Jan 2024 09:49:15 AM PST,40.037,85.375,69.625,70,6,
Thu 11 Jan 2024 09:49:25 AM PST,39.849,85.437,69.875,70,6,
Thu 11 Jan 2024 09:49:35 AM PST,39.640,85.375,70.000,70,6,
Thu 11 Jan 2024 09:49:45 AM PST,39.515,85.375,70.250,70,6,
Thu 11 Jan 2024 09:49:55 AM PST,39.182,85.437,70.375,70,6,
Thu 11 Jan 2024 09:50:05 AM PST,38.932,85.375,70.500,70,6,
Thu 11 Jan 2024 09:50:15 AM PST,38.641,85.375,70.562,70,6,
Thu 11 Jan 2024 09:50:25 AM PST,38.392,85.437,70.500,70,6,
Thu 11 Jan 2024 09:50:35 AM PST,38.288,85.437,70.375,70,6,
Thu 11 Jan 2024 09:50:45 AM PST,38.288,85.375,70.187,70,6,
Thu 11 Jan 2024 09:50:55 AM PST,38.414,85.437,69.750,70,6,
Thu 11 Jan 2024 09:51:05 AM PST,38.934,85.437,69.125,70,6,
Thu 11 Jan 2024 09:51:15 AM PST,39.850,85.437,69.187,70,6,
Thu 11 Jan 2024 09:51:25 AM PST,40.059,85.437,69.125,70,6,
Thu 11 Jan 2024 09:51:35 AM PST,40.412,85.437,69.437,70,6,
Thu 11 Jan 2024 09:51:45 AM PST,40.287,85.437,69.750,70,6,
Thu 11 Jan 2024 09:51:55 AM PST,40.057,85.375,70.000,70,6,
Thu 11 Jan 2024 09:52:05 AM PST,39.807,85.437,70.000,70,6,
Thu 11 Jan 2024 09:52:15 AM PST,39.807,85.437,70.187,70,6,
Thu 11 Jan 2024 09:52:25 AM PST,39.558,85.437,70.437,70,6,
Thu 11 Jan 2024 09:52:35 AM PST,39.163,85.437,70.500,70,6,
Thu 11 Jan 2024 09:52:45 AM PST,38.934,85.437,70.562,70,6,
Thu 11 Jan 2024 09:52:55 AM PST,38.685,85.437,70.562,70,6,
Thu 11 Jan 2024 09:53:05 AM PST,38.498,85.437,70.562,70,6,
Thu 11 Jan 2024 09:53:15 AM PST,38.311,85.437,70.437,70,6,
Thu 11 Jan 2024 09:53:25 AM PST,38.291,85.500,70.312,70,6,
Thu 11 Jan 2024 09:53:35 AM PST,38.312,85.500,70.250,70,6,
Thu 11 Jan 2024 09:53:45 AM PST,38.291,85.437,70.125,70,6,
Thu 11 Jan 2024 09:53:55 AM PST,38.375,85.437,69.812,70,6,
Thu 11 Jan 2024 09:54:05 AM PST,38.750,85.500,69.812,70,6,
Thu 11 Jan 2024 09:54:15 AM PST,38.812,85.500,70.000,70,6,
Thu 11 Jan 2024 09:54:25 AM PST,38.624,85.500,69.937,70,6,
Thu 11 Jan 2024 09:54:35 AM PST,38.708,85.437,69.375,70,6,
Thu 11 Jan 2024 09:54:45 AM PST,39.478,85.500,69.500,70,6,
Thu 11 Jan 2024 09:54:55 AM PST,39.519,85.500,69.812,70,6,
Thu 11 Jan 2024 09:55:05 AM PST,39.269,85.500,70.125,70,6,
